物料代码_加密,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211_预测
00E686E3D42653DA7037FD9BDB4AAD02,2.162227,0.061779,1.420899,0.988447,0.494226,0.803115,0.494224,0.247113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03E-15
00F04B39C6EABBC9B8BE72369941873B,0,0,0,0,0,0.368,1.103998,1.0304,1.3248,1.251198,1.545598,2.796798,0.809601,0.883198,1.471994,2.502398,1.472,1.766398,0.8096,1.8878408,1.4388792,3.04704,0.973471224
00F2A1CD25D9A85B5FFD8450778A0496,0,0,0,0,0.025038,0,0,0,0,0,0.225342,0,0,0,0.338013,0,0,0.225342,0,0,0,0,1.02E-16
00F554857B703F33E5CD2CAF06A73C98,0.084,0,0.378,0.084,0.525,0.0945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E-16
00F94432D7F12D3958423BCEEC1E109B,0,0,0,0,0,0,0,0.10197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68E-18
00FE033759E41B56EE9DEBAF7FEF53A4,0,0,0,0,0,0,0,0.230238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68E-18
00FE8873E9F03C29C6FBEC5C995D4856,0,0,0.002498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18E-17
00FFCAF990D9909B46EB9400FFF5902F,0,0,0,0.020867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E-17
010475B3E1E02EFC416D6794BDA3E169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,97.98546,33.721737,
0104D6E91C8FEC9A1FA9687C2D38B887,4.125001,0.975,4.807498,3.386254,5.04,4.174524,4.961252,2.362502,3.228757,4.016249,1.889999,1.18125,0.23625,0,0,0,0,0,0,0,0,0,3.68E-10
01076D7B083B150CE4154E9AEBBCDCBD,0.0477,0,0.5247,0.103032,0,0.017172,0.206063,0,0,0,0,0.034342,0,0,0.034343,0,0,0,0,0,0,0,1.21E-15
0110FD56299CB63D438F6DA415AF83B9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040742,0.084,0,0,0,0,0.0336,2.21E-15
01111F4089EEF3806F0FC16B917AA43D,0.0247,0.2717,0.69405,0.080028,0.106704,0.160056,0.26676,0.053352,0.002668,0.080028,0.080028,0.053352,0.026676,0,0.053352,0.053352,0,0,0.026676,0.0693576,0.030677,0,3.84E-07
01361365C5BDE40FB3EFFE3F1B6C4A7D,0.308,0.11,2.37952,1.215104,0.62964,0.96228,1.14048,0.58212,0.21384,0.28512,0.054648,0.15444,0.20196,0.1188,0.33264,0.04752,0.13068,0.297,0.01188,0.040709,0.081972,0.177605,0.108846433
013AD15CB9847A4A8CD06C64C867B56E,10.439998,1.739998,10.874996,9.126303,6.464102,3.57979,2.997153,2.71875,5.1156,4.567502,2.923201,1.096202,0.091351,1.370254,0.274051,0,0,0.09135,0,0,0.1050525,0.1050525,8.73E-07
013AFB5296E32972F03F73FC801D420A,0,0,0,0,0,0,0.010694,0,0,0,0.010694,0,0,0,0,0,0,0.010695,0,0,0,0,5.35E-17
